Common name;GPCRdb ID;Reference ligand;Vendors;Species;Assay Type;Activity Type;Activity Relation;Activity Value;p-value (-log);Fold selectivity;Tested GPCRs;Assay Description;Source;Mol weight;Rot Bonds;H don;H acc;LogP;Smiles;DOI
CHEMBL4868911;186021;None;0;Human;Binding;Ki;=;356,00;6,45;2;3;Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method;ChEMBL;396,1;6;1;7;2,52;CN1CCN(c2nc(N)nc(CCCOc3ccc(Cl)c(Cl)c3)n2)CC1;https://dx.doi.org/10.1016/j.ejmech.2020.112529
CHEMBL4869122;186031;None;0;Human;Binding;Ki;=;962,00;6,02;-28;2;Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis;ChEMBL;411,2;7;1;6;2,94;O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc([N+](=O)[O-])cc1;https://dx.doi.org/10.1016/j.bmcl.2021.128269
CHEMBL4869151;186034;None;0;Human;Binding;Ki;=;1760,00;5,75;-5;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;541,2;11;3;6;5,01;CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN(CCCCNC(=O)c3cc4ccccc4o3)C2)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4869198;186039;None;0;Human;Binding;Ki;=;17,00;7,77;1;5;Displacement of [3H]-raclopride from human D2R expressed in human HEK293 cells;ChEMBL;481,1;7;0;5;4,13;O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.128028
CHEMBL4869411;186049;None;0;Human;Binding;Ki;=;495,00;6,30;-5;3;Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method;ChEMBL;410,1;6;1;7;3,43;CCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1;https://dx.doi.org/10.1016/j.ejmech.2020.112529
CHEMBL4869668;186072;None;0;Human;Binding;Ki;=;728,00;6,14;-11;2;Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis;ChEMBL;372,2;6;1;4;3,30;O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)C1CCCCC1;https://dx.doi.org/10.1016/j.bmcl.2021.128269
CHEMBL4870140;186098;None;0;Human;Binding;Ki;=;321,60;6,49;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;446,2;9;1;3;5,77;CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cccc(Cl)c1Cl;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4870140;186098;None;0;Human;Binding;Ki;=;323,59;6,49;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;446,2;9;1;3;5,77;CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cccc(Cl)c1Cl;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4870307;186109;None;0;Human;Binding;Ki;=;9,50;8,02;-1;4;Binding affinity to dopamine D2 receptor (unknown origin);ChEMBL;481,3;9;0;6;5,61;COc1cc(CN2CCCCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.127909
CHEMBL4870374;186114;None;0;Human;Binding;Ki;=;2156,00;5,67;-707;5;Displacement of [3H]-haloperidol from human D2L receptor expressed in HEK293 cell membranes measured after 1 hr by microbeta counting method;ChEMBL;406,1;3;1;6;3,15;Cc1cccc(S(=O)(=O)n2ccc3c(N4CCNCC4)nc4ccccc4c32)c1;https://dx.doi.org/10.1021/acs.jmedchem.1c00224
CHEMBL4870716;186143;None;0;Human;Binding;Ki;=;1,50;8,82;2;4;Binding affinity to dopamine D2 receptor (unknown origin);ChEMBL;453,2;8;0;6;4,45;Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4)CC3)noc2c1;https://dx.doi.org/10.1016/j.bmcl.2021.127909
CHEMBL4870901;186156;None;0;Human;Binding;Ki;=;2290,87;5,64;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;401,3;7;2;4;3,37;CN(C)C(=O)N[C@H]1CC[C@H](CCNCC2CC2c2cccc3c2OCCO3)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4870901;186156;None;0;Human;Binding;Ki;=;2309,00;5,64;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;401,3;7;2;4;3,37;CN(C)C(=O)N[C@H]1CC[C@H](CCNCC2CC2c2cccc3c2OCCO3)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871669;186205;None;0;Human;Binding;Ki;=;38,20;7,42;-1;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;340,2;6;2;4;2,69;CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(CC)C2)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4871762;186217;None;0;Human;Binding;Ki;=;126,70;6,90;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;390,2;9;2;4;3,87;COc1ccccc1C1CC1CNC/C=C/COc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871762;186217;None;0;Human;Binding;Ki;=;125,89;6,90;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;390,2;9;2;4;3,87;COc1ccccc1C1CC1CNC/C=C/COc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871774;186219;None;0;Human;Binding;Ki;=;217,80;6,66;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;406,2;11;2;4;4,48;COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871774;186219;None;0;Human;Binding;Ki;=;218,78;6,66;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;406,2;11;2;4;4,48;COc1ccccc1C1CC1CNCCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871811;186223;None;0;Human;Binding;Ki;=;173,00;6,76;-2;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;526,2;11;4;5;4,50;CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCCCNC(=O)c2cc3ccccc3[nH]2)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4871833;186226;None;0;Human;Binding;Ki;=;244,30;6,61;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;432,1;9;2;3;5,43;O=C1CCc2ccc(OCCCCNCC3CC3c3cccc(Cl)c3Cl)cc2N1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871833;186226;None;0;Human;Binding;Ki;=;245,47;6,61;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;432,1;9;2;3;5,43;O=C1CCc2ccc(OCCCCNCC3CC3c3cccc(Cl)c3Cl)cc2N1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4871868;186229;None;0;Human;Binding;Ki;=;3235,94;5,49;-1318;6;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;397,2;6;0;4;4,47;CC1(CCCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4871868;186229;None;0;Human;Binding;Ki;=;3260,00;5,49;-1318;6;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;397,2;6;0;4;4,47;CC1(CCCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4872375;186262;None;0;Human;Binding;Ki;=;2511,89;5,60;-3;5;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293T cells co-expressing CRE-Luc incubated for 60 mins by microbeta scintillation counting method;ChEMBL;360,2;7;4;4;3,41;CCCCCCNC(=O)/N=C(\N)Nc1cccc(-c2csc(N)n2)c1;https://dx.doi.org/10.1016/j.ejmech.2021.113190
CHEMBL4872467;186270;None;0;Human;Binding;Ki;=;42,66;7,37;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;410,2;10;2;4;4,23;COc1ccc(F)cc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4872467;186270;None;0;Human;Binding;Ki;=;42,70;7,37;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;410,2;10;2;4;4,23;COc1ccc(F)cc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4872548;186274;None;0;Human;Binding;Ki;=;60,26;7,22;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;392,2;10;2;4;4,09;COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4872548;186274;None;0;Human;Binding;Ki;=;59,90;7,22;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;392,2;10;2;4;4,09;COc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4872713;186289;None;0;Human;Binding;Ki;=;165,00;6,78;-10;5;Displacement of [3H]-raclopride from human D2R expressed in human HEK293 cells;ChEMBL;413,2;7;0;5;2,82;O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccc2)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.128028
CHEMBL4873100;186315;None;0;Human;Binding;Ki;=;954,00;6,02;-158;5;Displacement of [3H]-raclopride from human D2R expressed in human HEK293 cells;ChEMBL;415,2;7;0;7;1,61;O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ncccn2)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.128028
CHEMBL4873127;186318;None;0;Human;Binding;Ki;=;506,00;6,30;-2;3;Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method;ChEMBL;424,2;7;1;7;3,82;CCCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1;https://dx.doi.org/10.1016/j.ejmech.2020.112529
CHEMBL4873313;186327;None;0;Human;Binding;Ki;=;1,77;8,75;-4;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;545,2;12;4;7;3,84;CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOc3ccc4c(c3)NC(=O)CC4)CN2)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4873319;186328;None;0;Human;Binding;Ki;=;2,60;8,59;1;4;Binding affinity to dopamine D2 receptor (unknown origin);ChEMBL;483,3;9;0;7;4,46;COc1cc(CN2CCOCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.127909
CHEMBL4873623;186351;None;0;Human;Binding;Ki;=;421,00;6,38;-11;5;Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method;ChEMBL;396,1;5;1;7;3,04;CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1;https://dx.doi.org/10.1016/j.ejmech.2020.112529
CHEMBL4873623;186351;None;0;Human;Binding;Ki;=;420,00;6,38;-11;5;Displacement of [3H]-Raclopride from human dopamine D2 receptor expressed in HEK293 cells by radioligand binding assay;ChEMBL;396,1;5;1;7;3,04;CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1;https://dx.doi.org/10.1016/j.ejmech.2022.114645
CHEMBL4874021;186379;None;0;Human;Binding;Ki;=;25,80;7,59;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;396,2;9;2;4;3,84;COc1ccc(F)cc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4874021;186379;None;0;Human;Binding;Ki;=;25,70;7,59;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;396,2;9;2;4;3,84;COc1ccc(F)cc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4874069;186383;None;0;Human;Binding;Ki;=;691,83;6,16;-131;7;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;349,2;6;0;4;3,35;O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc2c(c1)CCC2;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4874069;186383;None;0;Human;Binding;Ki;=;699,00;6,16;-131;7;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;349,2;6;0;4;3,35;O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc2c(c1)CCC2;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4874131;186388;None;0;Human;Binding;Ki;=;2187,76;5,66;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;399,3;8;2;3;4,14;COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)N2CCCC2)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4874131;186388;None;0;Human;Binding;Ki;=;2188,00;5,66;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;399,3;8;2;3;4,14;COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)N2CCCC2)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4874914;186438;None;0;Human;Binding;Ki;=;34,00;7,47;-1;5;Displacement of [3H]-raclopride from human D2R expressed in human HEK293 cells;ChEMBL;481,2;7;0;5;3,84;O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.128028
CHEMBL4875008;186447;None;0;Human;Binding;Ki;=;785,00;6,11;-74;2;Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis;ChEMBL;405,2;6;2;4;3,51;O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cc2ccccc2[nH]1;https://dx.doi.org/10.1016/j.bmcl.2021.128269
CHEMBL4875081;186453;None;0;Human;Binding;Ki;=;12,88;7,89;2;6;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;412,2;9;2;4;4,35;COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4875081;186453;None;0;Human;Binding;Ki;=;12,80;7,89;2;6;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;412,2;9;2;4;4,35;COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4875181;186460;None;0;Human;Binding;Ki;=;923,00;6,04;-173;2;Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis;ChEMBL;386,2;7;1;6;2,63;COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccco3)[C@@H]1CO2;https://dx.doi.org/10.1016/j.bmcl.2021.128269
CHEMBL4875195;186462;None;0;Human;Binding;Ki;=;217,00;6,66;-2;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;326,1;5;2;4;2,30;CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(C)C2)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4875600;186484;None;0;Human;Binding;Ki;=;316,23;6,50;-154;6;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293T cells co-expressing CRE-Luc incubated for 60 mins by microbeta scintillation counting method;ChEMBL;378,2;6;4;4;2,48;Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NC(C)c1cccc(F)c1;https://dx.doi.org/10.1016/j.ejmech.2021.113190
CHEMBL4876116;186524;None;0;Human;Binding;Ki;=;30,20;7,52;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;426,2;10;2;4;4,74;COc1ccc(Cl)cc1[C@@H]1C[C@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4876116;186524;None;0;Human;Binding;Ki;=;30,10;7,52;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;426,2;10;2;4;4,74;COc1ccc(Cl)cc1[C@@H]1C[C@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4876207;186529;None;0;Human;Binding;Ki;=;52,00;7,28;2;2;Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin);ChEMBL;420,2;6;2;4;4,03;COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(F)cc1)CC2;https://dx.doi.org/10.1016/j.bmcl.2021.128047
CHEMBL4876260;186533;None;0;Human;Binding;Ki;=;56,00;7,25;-28;4;Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin);ChEMBL;466,1;5;3;4;4,35;O=C(NCc1ccccc1CN1CCc2cc(O)c(O)cc2C1)c1cccc(Br)c1;https://dx.doi.org/10.1016/j.bmcl.2021.128047
CHEMBL4876297;186539;None;0;Human;Binding;Ki;=;4513,00;5,35;-870;7;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;355,1;4;0;4;3,30;O=C1c2cc(Cl)ccc2CC1CCN1CCN(c2ccccn2)CC1;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4876297;186539;None;0;Human;Binding;Ki;=;4466,84;5,35;-870;7;Displacement of [3H]N-methylspiperone from human dopamine D2 receptor incubated for 1 hr by liquid scintillation counting method;ChEMBL;355,1;4;0;4;3,30;O=C1c2cc(Cl)ccc2CC1CCN1CCN(c2ccccn2)CC1;https://dx.doi.org/10.1016/j.ejmech.2021.113243
CHEMBL4876353;186545;None;0;Human;Binding;Ki;=;74,40;7,13;-1;2;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by MicroBeta scintillation counting method;ChEMBL;502,2;8;2;7;3,25;CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCc2c(C)nc3n(c2=O)CCCC3)c1O;https://dx.doi.org/10.1021/acs.jmedchem.1c01353
CHEMBL4876545;186556;None;0;Human;Binding;Ki;=;2,00;8,70;38;5;Displacement of [3H]-raclopride from human D2R expressed in human HEK293 cells;ChEMBL;477,2;6;0;6;3,36;COc1ccccc1N1CCN(Cc2ccc(CN3C(=O)c4ccccc4S3(=O)=O)cc2)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.128028
CHEMBL4876546;186557;None;0;Human;Binding;Ki;=;190,00;6,72;1;3;Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin);ChEMBL;427,2;6;2;5;3,76;COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(C#N)cc1)CC2;https://dx.doi.org/10.1016/j.bmcl.2021.128047
CHEMBL4876611;186562;None;0;Human;Binding;Ki;=;1047,13;5,98;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;406,3;9;2;3;4,77;COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)c2ccccc2)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4876611;186562;None;0;Human;Binding;Ki;=;1040,00;5,98;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;406,3;9;2;3;4,77;COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)c2ccccc2)CC1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4876719;186569;None;0;Human;Binding;Ki;=;11,60;7,94;-1;4;Binding affinity to dopamine D2 receptor (unknown origin);ChEMBL;469,3;8;0;5;5,74;Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCCC5)c(F)c4)CC3)noc2c1;https://dx.doi.org/10.1016/j.bmcl.2021.127909
CHEMBL4876727;186570;None;0;Human;Binding;Ki;=;368,00;6,43;-5;3;Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method;ChEMBL;396,1;5;1;7;3,04;CCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1;https://dx.doi.org/10.1016/j.ejmech.2020.112529
CHEMBL4876799;186579;None;0;Human;Binding;Ki;=;1258,93;5,90;-1;6;Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293T cells co-expressing CRE-Luc incubated for 60 mins by microbeta scintillation counting method;ChEMBL;338,2;6;4;4;1,78;CCCCCCNC(=O)/N=C(\N)NC1CCc2nc(N)sc2C1;https://dx.doi.org/10.1016/j.ejmech.2021.113190
CHEMBL4876926;186584;None;0;Human;Binding;Ki;=;150,00;6,82;1;2;Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin);ChEMBL;480,1;6;2;4;4,65;COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Br)c1)CC2;https://dx.doi.org/10.1016/j.bmcl.2021.128047
CHEMBL4877460;186611;None;0;Human;Binding;Ki;=;39,00;7,41;-1;3;Displacement of [3H]N-methylspiperone from dopamine D2 receptor (unknown origin);ChEMBL;427,2;6;2;5;3,76;COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(C#N)c1)CC2;https://dx.doi.org/10.1016/j.bmcl.2021.128047
CHEMBL4877715;186636;None;0;Human;Binding;Ki;=;861,00;6,07;-42;2;Displacement of [3H]spiperone from human D2 receptor transfected in HEK293 cell membrane measured after 50 mins by competitive radioligand binding analysis;ChEMBL;446,2;7;1;5;4,19;COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cccc4ccccc34)[C@@H]1CO2;https://dx.doi.org/10.1016/j.bmcl.2021.128269
CHEMBL4877827;186645;None;0;Human;Binding;Ki;=;95,20;7,02;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;408,2;10;2;4;4,80;CSc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4877827;186645;None;0;Human;Binding;Ki;=;95,50;7,02;-;1;Displacement of [3H]-N-methylspiperone from D2 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method;ChEMBL;408,2;10;2;4;4,80;CSc1ccccc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;https://dx.doi.org/10.1021/acs.jmedchem.1c01327
CHEMBL4877940;186651;None;0;Human;Binding;Ki;=;6,20;8,21;1;4;Binding affinity to dopamine D2 receptor (unknown origin);ChEMBL;467,3;9;0;6;5,22;COc1cc(CN2CCCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1;https://dx.doi.org/10.1016/j.bmcl.2021.127909
