SMILES,Standardized_SMILES,LogS
c1cc(ccn1)c2ccncc2,c1cc(-c2ccncc2)ccn1,-1.5376
c1cnc2c(c1)ccc3ncccc23,c1cnc2c(c1)ccc1ncccc12,-2.6806
c1ccc2nc3ccccc3cc2c1,c1ccc2nc3ccccc3cc2c1,-3.6691
c1ccc2c(c1)ccc3ncccc23,c1ccc2c(c1)ccc1ncccc12,-3.3574
c1ccc2cnccc2c1,c1ccc2cnccc2c1,-1.456
c1ccc2nc(ccc2c1)c3ccc4ccccc4n3,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,-5.4002
c1ccc2cnncc2c1,c1ccc2cnncc2c1,-0.4155
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.8813
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-3.9528
CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,-2.5895
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.3495
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,-4.912
Nc1ccc(N)cc1,Nc1ccc(N)cc1,-0.4658
COc1cc(ccc1N)c2ccc(N)c(OC)c2,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,-3.6098
Cc1ccc(cc1)[S](C)(=O)=O,Cc1ccc(S(C)(=O)=O)cc1,-1.9873
CCN(CC)C=O,CCN(C=O)CC,0.995
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,-2.2709
C=C[S](=O)(=O)Nc1ccccc1,C=CS(=O)(=O)Nc1ccccc1,-1.4996
Cc1ccc(NO)cc1,Cc1ccc(NO)cc1,-0.7894
ONc1ccccc1,ONc1ccccc1,-0.4359
CCO[P](=S)(OCC)SCC[S](=O)CC,CCOP(=S)(OCC)SCC[S+]([O-])CC,-1.8609
CCO[P](=O)(OCC)SC[S](=O)CC,CCOP(=O)(OCC)SC[S+]([O-])CC,-1.5124
CC[S](=O)CCS[P](=S)(OC)OC,CC[S+]([O-])CCSP(=S)(OC)OC,-0.9137
ClCC[S](=O)CCCl,[O-][S+](CCCl)CCCl,-1.1641
CC[S](=O)CS[P](=S)(OC(C)C)OC(C)C,CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,-2.3074
CCO[P](=S)(OCC)SC[S](=O)(=O)C(C)(C)C,CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,-2.8951
CC[S](=O)(=O)CC,CCS(=O)(=O)CC,0.0433
CC[S](=O)(=O)CI,CCS(=O)(=O)CI,-0.9714
CCO[S](=O)(=O)c1ccccc1,CCOS(=O)(=O)c1ccccc1,-2.1308
CO[S](=O)(=O)c1ccccc1,COS(=O)(=O)c1ccccc1,-1.7419
Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1O[S](=O)(=O)c3ccc(C)cc3,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,-6.8946
Nc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,-4.1267
Nc1ccc(N)c(c1)[S](=O)(=O)c2ccccc2C(O)=O,Nc1ccc(N)c(S(=O)(=O)c2ccccc2C(=O)O)c1,-1.8395
CC(=O)Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-3.6116
CCC(CC)COC(=O)N[S](N)(=O)=O,CCC(CC)COC(=O)NS(N)(=O)=O,-1.7487
CCCCOC(=O)N[S](N)(=O)=O,CCCCOC(=O)NS(N)(=O)=O,-1.0375
CCCCC(CC)COC(=O)N[S](N)(=O)=O,CCCCC(CC)COC(=O)NS(N)(=O)=O,-2.402
CC(C)N1C(=O)c2ccccc2N[S]1(=O)=O,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,-2.6817
OC(=O)C(=O)c1ccc2OCOc2c1,O=C(O)C(=O)c1ccc2c(c1)OCO2,-1.1912
O=C1C(=O)c2ccccc2c3ccccc13,O=C1C(=O)c2ccccc2-c2ccccc21,-4.4435
OC(=O)C(=O)c1c(cccc1C(O)=O)C(O)=O,O=C(O)C(=O)c1c(C(=O)O)cccc1C(=O)O,-0.4541
CN1N(C(=CC1=S)C)c2ccccc2,Cc1cc(=S)n(C)n1-c1ccccc1,-1.6668
N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,-1.4895
CC(=O)CC1=NCCS1,CC(=O)CC1=NCCS1,-1.156
C[Si](C)(C)CN,C[Si](C)(C)CN,-1.7619999999999998
C[Si](C)(C)CCN,C[Si](C)(C)CCN,-1.807
CC[Si](CC)(CC)CC,CC[Si](CC)(CC)CC,-5.6475
Cc1ccc(c(C)c1)[P](O)(O)=O,Cc1ccc(P(=O)(O)O)c(C)c1,-1.0938
O[P](O)(=O)c1cccc2ccccc12,O=P(O)(O)c1cccc2ccccc12,-1.6194
[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],0.4349
[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,[Br-].[Br-].c1cc[n+]2c(c1)-c1cccc[n+]1CC2,0.3133
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-4.5412
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12)C(C)C,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,-4.7103
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-6.1033
CC(=O)O[Hg]c1ccccc1,CC(=O)[O-].[Hg+][c]1ccccc1,-1.8868
[Cl-].COCC[Hg+],COC[CH2][Hg+].[Cl-],-0.7709999999999999
[Hg++].CC([O-])=O.CC([O-])=O,CC(=O)[O-].CC(=O)[O-].[Hg+2],-0.1054
C=O,C=O,1.1206
C#CC#C,C#CC#C,-0.7241
O=C1CC=CS1,O=C1CC=CS1,-0.2225
CO[S](=O)(=O)OC,COS(=O)(=O)OC,-0.6537
CC(=O)C(=O)c1ccccc1,CC(=O)C(=O)c1ccccc1,-1.7558
CC(=O)C(C)=O,CC(=O)C(C)=O,0.3661
CCC(=O)C(C)=O,CCC(=O)C(C)=O,-0.1764
SC(=O)CCCCC(S)=O,O=C(S)CCCCC(=O)S,-1.7326
COC(=O)OC(C)C(=O)OC,COC(=O)OC(C)C(=O)OC,-0.6003
CCO[P](=S)(OCC)O/N=C(C#N)/c1ccccc1Cl,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1Cl,-5.2917
NC(=S)c1c(Cl)cccc1Cl,NC(=S)c1c(Cl)cccc1Cl,-2.3363
CC(=O)CSC#N,CC(=O)CSC#N,-0.2162
N#CSCC(CSC#N)SC#N,N#CSCC(CSC#N)SC#N,-1.9351
O[S](=O)(=O)c1c(Br)c(Br)c(Br)c(Br)c1Br,O=S(=O)(O)c1c(Br)c(Br)c(Br)c(Br)c1Br,-2.0061
[O-][S](=O)(=O)c1ccc2oc3ccccc3c2c1,O=S(=O)([O-])c1ccc2oc3ccccc3c2c1,-0.4655
O=C=O,O=C=O,-1.4748
COc1cccc(n1)N(C)C(=S)Oc2cccc(c2)C(C)(C)C,COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,-6.013999999999999
ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl,O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.945
CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.8457
ClC1=C(Cl)C2(Cl)[C@H]3CO[S](=O)OC[C@H]3[C@]1(Cl)C2(Cl)Cl,O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,-5.9019
O=[S]1OCCO1,O=S1OCCO1,0.2214
CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,CCOP(=S)(OCC)OP(=S)(OCC)OCC,-4.0312
OC(=S)c1cccnc1,OC(=S)c1cccnc1,-1.3801
CCOC(=S)SC(C)C(O)=O,CCOC(=S)SC(C)C(=O)O,-1.4489
Brc1cc(Br)cc(Br)c1,Brc1cc(Br)cc(Br)c1,-5.6004
Oc1c(Br)cc(Br)cc1Br,Oc1c(Br)cc(Br)cc1Br,-3.6745
Nc1c(Cl)cc(Cl)cc1Cl,Nc1c(Cl)cc(Cl)cc1Cl,-3.6912
OCC(C(O)=O)c1ccccc1,O=C(O)C(CO)c1ccccc1,-0.9305
OC(=O)c1ccccc1c2ccccc2C(O)=O,O=C(O)c1ccccc1-c1ccccc1C(=O)O,-2.2839
OCc1ccccc1O,OCc1ccccc1O,-0.2946
FC(F)(F)Cl,FC(F)(F)Cl,-3.0647
CCCCCCCCBr,CCCCCCCCBr,-5.0631
FC(F)(F)C(Cl)Br,FC(F)(F)C(Cl)Br,-1.7043
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C=O)OC(C)=O,-2.4154
CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(N)cc1,-1.6058
CN(C)c1nc(nc(n1)N(C)C)N(C)C,CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.3638
CC1=CC(=O)NO1,Cc1cc(=O)[nH]o1,-0.0666
NC(=S)Nc1cccc2ccccc12,NC(=S)Nc1cccc2ccccc12,-2.5278
NC(=S)Nc1ccccc1,NC(=S)Nc1ccccc1,-1.7898
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-9.2068
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-12.0605
Clc1cc(Cl)c2Oc3cc(Cl)cc(Cl)c3Oc2c1,Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2,-9.0027
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,-7.8292
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2cc1Cl,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-10.9486
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1,Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-9.4728
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.6456
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-8.8744
Clc1cccc(c1Cl)c2c(Cl)ccc(Cl)c2Cl,Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-6.7798
Oc1ccccc1C(=O)Nc2ccccc2,O=C(Nc1ccccc1)c1ccccc1O,-3.5885
O=C(OOC(=O)c1ccccc1)c2ccccc2,O=C(OOC(=O)c1ccccc1)c1ccccc1,-4.4252
CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-1.6066
CCC1(C(=O)NCNC1=O)c2ccccc2,CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64
CN1CC(=O)N=C1N,CN1CC(=O)N=C1N,-0.1499
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,-1.127
[O-][N+](=O)C(Cl)(Cl)Cl,O=[N+]([O-])C(Cl)(Cl)Cl,-2.0063
CCC1(CCC(=O)NC1=O)c2ccccc2,CCC1(c2ccccc2)CCC(=O)NC1=O,-2.3374
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],-2.6328
O=C1NNC(=O)C=C1,O=c1ccc(=O)[nH][nH]1,-1.2714
Cc1cc(N)nc(C)n1,Cc1cc(N)nc(C)n1,-1.2843
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.8124
CC(C)(S)[C@@H](N)C(O)=O,CC(C)(S)[C@@H](N)C(=O)O,-0.1285
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.4289
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-2.1114
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,-3.3202
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-0.6286
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-4.1546
CN(C)CCCN1c2ccccc2Sc3ccccc13,CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.3017
CN1N(C(=O)C=C1C)c2ccccc2,Cc1cc(=O)n(-c2ccccc2)n1C,-0.5642
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.2597
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,O=C1NCCN1c1ncc([N+](=O)[O-])s1,-3.2169
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.1488
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.9515
Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-2.4248
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,-3.4585
Cn1cnc2N(C)C(=O)NC(=O)c12,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-2.7372
O=C1NC(=O)c2ccccc12,O=C1NC(=O)c2ccccc21,-2.6114
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.5238
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.9565
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,COc1cc(OC)c2c(c1Cl)O[C@]1(C2=O)C(OC)CC(=O)C[C@H]1C,-4.611000000000001
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-3.7329
Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.4107
OCC(O)C(O)CO,OCC(O)C(O)CO,0.6985
CN[C@@H](C)[C@H](O)c1ccccc1,CN[C@@H](C)[C@H](O)c1ccccc1,-0.4147
O=C1N=CN=C2NNC=C12,O=c1ncnc2[nH][nH]cc1-2,-2.3788
CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.1782
COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCOC6CC(=O)N2C1[C@H]6[C@H]5C[C@H]43,-2.0909
Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,-2.3213
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.6147
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82
COc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.5843
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-4.207
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.6183
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-2.8608
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.6301
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,-3.6929
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.7101
Nc1ccccc1O,Nc1ccccc1O,-0.7369
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-2.4862
Nc1cccc(c1)[N+]([O-])=O,Nc1cccc([N+](=O)[O-])c1,-2.0611
Nc1ccc(cc1)[N+]([O-])=O,Nc1ccc([N+](=O)[O-])cc1,-2.2782
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,-2.5976
Cc1ccc(O)c(c1)[N+]([O-])=O,Cc1ccc(O)c([N+](=O)[O-])c1,-2.3837
Oc1ccc(C=O)cc1,O=Cc1ccc(O)cc1,-0.9762
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,-2.6796
Oc1cc(F)ccc1[N+]([O-])=O,O=[N+]([O-])c1ccc(F)cc1O,-2.05
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.0003
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,-2.7668
Oc1cccc(O)c1[N+]([O-])=O,O=[N+]([O-])c1c(O)cccc1O,-2.0734
Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,O=[N+]([O-])c1cc(-c2ccccc2)ccc1O,-4.4101
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,CCC(C)c1ccc(O)c([N+](=O)[O-])c1,-3.8403
Nc1ccc(C(O)=O)c(O)c1,Nc1ccc(C(=O)O)c(O)c1,-1.9572
Nc1cccc(c1)C(O)=O,Nc1cccc(C(=O)O)c1,-1.3663
OC(=O)c1ccc(O)c(O)c1,O=C(O)c1ccc(O)c(O)c1,-0.9278
COc1cc(ccc1O)C(O)=O,COc1cc(C(=O)O)ccc1O,-2.0496
Nc1cc(Cl)cc(C(O)=O)c1Cl,Nc1cc(Cl)cc(C(=O)O)c1Cl,-2.4688
Nc1ccc(cc1)C(O)=O,Nc1ccc(C(=O)O)cc1,-1.3511
OC(=O)c1c(O)cccc1O,O=C(O)c1c(O)cccc1O,-1.2074
CCCCOC(=O)c1ccc(O)cc1,CCCCOC(=O)c1ccc(O)cc1,-2.9723
COC(=O)c1ccccc1O,COC(=O)c1ccccc1O,-1.3130000000000002
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,-4.5152
COC(=O)c1ccc(N)cc1,COC(=O)c1ccc(N)cc1,-1.5974
CCCCCOC(=O)c1ccc(N)cc1,CCCCCOC(=O)c1ccc(N)cc1,-3.3499
CCCCCCCOC(=O)c1ccc(N)cc1,CCCCCCCOC(=O)c1ccc(N)cc1,-4.6001
CCCCCCCCOC(=O)c1ccc(N)cc1,CCCCCCCCOC(=O)c1ccc(N)cc1,-5.3999
CCOC(C)OCC,CCOC(C)OCC,-0.4291
COCOC,COCOC,0.506
CC1OC(C)OC(C)O1,CC1OC(C)OC(C)O1,-0.0719
CCOCOCC,CCOCOCC,-0.1726
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.6444
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,-4.4577
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,-4.3037
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-3.2408
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,-4.3692
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-3.1097
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.5526
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,-3.9505
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,-4.0908
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,-3.6949
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-3.7446
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.1297
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-4.7076
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,-3.4342
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.0986
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-4.9
