Unnamed: 0,SMILES,LogS,Standardized_SMILES
9399,CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2CCCC3C1C5,-4.22,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2CCCC3C1C5
9400,CC(SC1=CC=CC=C1)S(=O)(=O)O,-0.49,CC(Sc1ccccc1)S(=O)(=O)O
9401,O=S(=O)(O)CCSC1=CC=CC=C1,-1.53,O=S(=O)(O)CCSc1ccccc1
9402,NC1=CC=C(S(=O)(=O)NC2=C(C(=O)O)C=CC=C2)C=C1,-0.8,Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1
9403,CN1CCC23C=CC=CC2C1CC1=C3C(O)=C(O)C=C1,-1.72,CN1CCC23C=CC=CC2C1Cc1ccc(O)c(O)c13
9404,COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.96,COCOc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
9405,CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1,-1.22,CN(C)CC(O)c1ccc(Cl)c2ccccc12
9406,NC1=CC=C(S(=O)(=O)NC2=NC=CC=N2)C=C1,-2.16,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
9407,CCN(CC)CC(C1=CC=CC=C1)OC(=O)C2=CC=C(C=C2)[N+](=O)[O-],-2.84,CCN(CC)CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1
9408,COC1=C2OC3C(OC(C)=O)C=CC4C5CC(=C2C43CCN5C)C=C1,-1.3,COc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341
9409,O=C(OCC1=CC=CC=C1)C(OS(=O)(=O)O)C1=CC=CC=C1,-1.5,O=C(OCc1ccccc1)C(OS(=O)(=O)O)c1ccccc1
9410,N=C(N)NN=C1C=CC(=NNC(=N)N)C2=C1C=CC=C2,-3.29,N=C(N)NN=C1C=CC(=NNC(=N)N)c2ccccc21
9411,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O,-2.54,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O
9412,CN(C)C(=O)C1=CC=C(Cl)C=C1,-1.0,CN(C)C(=O)c1ccc(Cl)cc1
9413,COC1=CC=C(C(=O)NN)C=C1,-1.15,COc1ccc(C(=O)NN)cc1
9414,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,-2.99,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
9415,CCC1(C(=O)NC(=NC1=O)[O-])CC,-0.07,CCC1(CC)C(=O)N=C([O-])NC1=O
9416,COC1=C2OC3C(OC(C)=O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.75,COc1ccc2c3c1OC1C(OC(C)=O)CCC4C(C2)N(C)CCC341
9417,CC(C)CCOC(=O)C1CN2CCC1CC2C(O)C1=CC=NC2=C1C=CC=C2,-1.41,CC(C)CCOC(=O)C1CN2CCC1CC2C(O)c1ccnc2ccccc12
9418,CC1=C(S(=O)(=O)O)C=CC(O)=C1,-0.29,Cc1cc(O)ccc1S(=O)(=O)O
9419,CN(C)C(=O)C1=CC=C(C=C1)[N+](=O)[O-],-1.27,CN(C)C(=O)c1ccc([N+](=O)[O-])cc1
9420,C=CCC1=C(OCC(O)CNC(C)C)C=CC=C1,-2.88,C=CCc1ccccc1OCC(O)CNC(C)C
9421,CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1,-1.62,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1
9422,COC(=O)C(CO)NC(=O)C(Cl)Cl,-0.06,COC(=O)C(CO)NC(=O)C(Cl)Cl
9423,O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,-3.26,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
9424,CCN(CC)C(C)CN1C2=C(C=CC=C2)SC2=C1C=CC=C2,-2.15,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
9425,CCOP(=O)(CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1)N1CCCC1=O,-3.73,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O
9426,CCOC(=O)CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,-4.36,CCOC(=O)Cc1ccc(-c2nc3ccccc3s2)cc1
9427,CC(C)CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(=O)O,-1.76,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
9428,CC(C)(CF)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,-2.6,CC(C)(CF)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
9429,O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CC4CC3CN4)=C2)C1=O,-3.65,O=C(O)c1cn(C2CC2)c2cc(N3CC4CC3CN4)c(F)cc2c1=O
9430,C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC,-1.45,C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC
9431,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=C(Cl)C(Cl)=CC=C1,-5.68,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
9432,O=C(O)C1OC(C2=CC=CC=C2)OC1C1COC(C2=CC=CC=C2)O1,-2.45,O=C(O)C1OC(c2ccccc2)OC1C1COC(c2ccccc2)O1
9433,CC1=CC=C(C2=C(CC(=O)N(C)C)N3C=C(C)C=CC3=N2)C=C1,-1.3,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
9434,COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.78,COC(=O)C(C)c1ccc2cc(OC)ccc2c1
9435,CCCC1=CC(=O)N(CCC(=O)O)C=C1,-2.11,CCCc1ccn(CCC(=O)O)c(=O)c1
9436,O=C(O)CCCCCN1C=CC=CC1=O,-0.64,O=C(O)CCCCCn1ccccc1=O
9437,CCOC1=C(CN(C1=O)C(C)C)[N+](=O)[O-],-4.33,CCOC1=C([N+](=O)[O-])CN(C(C)C)C1=O
9438,CCCCCCCC1=CC(=O)N(CCC(=O)O)C=C1,-4.4,CCCCCCCc1ccn(CCC(=O)O)c(=O)c1
9439,CCCCOC(=O)C1=C(C(=O)OCC(CC)CCCC)C=CC=C1,-7.22,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
9440,CC1CCC(C(C)C)C2=C1C=NC(NS(=O)(=O)C1=CC=C(N)C=C1)=N2,-4.18,CC1CCC(C(C)C)c2nc(NS(=O)(=O)c3ccc(N)cc3)ncc21
9441,COC1=C2OC=CC2=C(CN)C2=C1OC(=O)C=C2,-0.9,COc1c2occc2c(CN)c2ccc(=O)oc12
9442,CC(NC(=O)CC1=CC=CC=C1)C1=CC=CC=C1,-3.19,CC(NC(=O)Cc1ccccc1)c1ccccc1
9443,CCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,-4.6,CCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
9444,CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2,-2.64,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
9445,CCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,-5.22,CCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
9446,CCCN1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,-3.57,CCCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
9447,CC1=NC=C(CO)C(C=NC(C(=O)O)C(C)C)=C1O,-1.6,Cc1ncc(CO)c(C=NC(C(=O)O)C(C)C)c1O
9448,CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(=O)O,-1.63,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
9449,NC(=S)NS(=O)(=O)C1=CC=C(N)C=C1,-2.24,NC(=S)NS(=O)(=O)c1ccc(N)cc1
9450,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,-2.82,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
9451,CC1=CC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-2.63,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
9452,NS(=O)(=O)C1=CC=C(NC(=O)CCC(=O)O)C=C1,-2.03,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
9453,CCC1=C2C=CC=CC2=NC(CN)=C1C,-1.48,CCc1c(C)c(CN)nc2ccccc12
9454,CCCCCCCCSC(=N)N,0.16,CCCCCCCCSC(=N)N
9455,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O,-4.77,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
9456,O=S(=O)(N1CCCC1)N1CCCC1,-0.44,O=S(=O)(N1CCCC1)N1CCCC1
9457,O=C(O)CC(O)CCC1=CCCC1=O,-0.4,O=C(O)CC(O)CCC1=CCCC1=O
9458,CCCCCCC(CO[N+](=O)O)O[N+](=O)O,-4.33,CCCCCCC(CO[N+](=O)O)O[N+](=O)O
9459,O=C1NC(=O)N(CC2=CC=C(Cl)C=C2)C=C1F,-3.49,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F
9460,COC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,-2.75,COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
9461,CC1=CC(=O)OC2=C1C=C(C)C1=C2C2=C(CCCC2)O1,-5.09,Cc1cc(=O)oc2c1cc(C)c1oc3c(c12)CCCC3
9462,CC12CCC(C3=C1N=C(NS(=O)(=O)C1=CC=C(N)C=C1)N=C3)C2(C)C,-4.08,CC12CCC(c3cnc(NS(=O)(=O)c4ccc(N)cc4)nc31)C2(C)C
9463,OCCOC1=CC=C(OCCO)C=C1,-1.23,OCCOc1ccc(OCCO)cc1
9464,O=C(O)CN1CCCCS1(=O)=O,-0.59,O=C(O)CN1CCCCS1(=O)=O
9465,CC1=CC=C2CN(C(N)=NO)CC3CCCC1=C23,-1.2,Cc1ccc2c3c1CCCC3CN(C(N)=NO)C2
9466,COC1=C2CCCC3CN(C(=N)N)CC(=C23)C=C1,-1.22,COc1ccc2c3c1CCCC3CN(C(=N)N)C2
9467,NC(=NO)N1CC2=CC=CC3=C2C(CCC3)C1,-1.35,NC(=NO)N1Cc2cccc3c2C(CCC3)C1
9468,CN(C)NC(=N)N1CC2=CC=CC3=CC=CC(=C32)C1,-1.07,CN(C)NC(=N)N1Cc2cccc3cccc(c23)C1
9469,CC(C)=NNC(=N)N1CC2=CC=CC3=CC=CC(=C32)C1,-2.48,CC(C)=NNC(=N)N1Cc2cccc3cccc(c23)C1
9470,NC(=NO)N1CC2=CC=CC3=C(Cl)C=CC(=C23)C1,-2.0,NC(=NO)N1Cc2cccc3c(Cl)ccc(c23)C1
9471,COC1=C2CCCC3CN(C(N)=NO)CC(=C23)C=C1,-1.78,COc1ccc2c3c1CCCC3CN(C(N)=NO)C2
9472,COC1=CC2=C3C(=C1)C=CC=C3CN(C(N)=NO)C2,-1.21,COc1cc2c3c(cccc3c1)CN(C(N)=NO)C2
9473,CCCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,-5.4,CCCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1
9474,NC1=CC=C(N=C(N)N2CC3=CC=CC4=CC=CC(=C43)C2)C=C1,-1.83,NC(=Nc1ccc(N)cc1)N1Cc2cccc3cccc(c23)C1
9475,CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.54,CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O
9476,CC(C)CNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-2.05,CC(C)CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
9477,C1=CC(=CC=C1C(=O)NN)[N+](=O)[O-],-2.16,NNC(=O)c1ccc([N+](=O)[O-])cc1
9478,NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CNCC3=CC=CC=C3)C=C2)=CS1,-3.37,NS(=O)(=O)c1cc(C(=O)c2ccc(CNCc3ccccc3)cc2)cs1
9479,CN=C(NC)N1CC2=CC=CC3=CC=CC(=C32)C1,-1.15,CN=C(NC)N1Cc2cccc3cccc(c23)C1
9480,O=C1NC(=O)N(C2CCCO2)C=C1F,-1.01,O=c1[nH]c(=O)n(C2CCCO2)cc1F
9481,CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-5.0,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
9482,O=C1NCCCC1N1C(=O)C2=C(C=CC=C2)S1(=O)=O,-2.64,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O
9483,O=C(O)C=CC1=CC2=C(C=C1)OCO2,-3.19,O=C(O)C=Cc1ccc2c(c1)OCO2
9484,CCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,-4.15,CCCCCCOc1ccc(C(C)=NO)c(O)c1
9485,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],-3.89,O=[N+]([O-])c1ccc(-c2nc3ccccc3[nH]2)o1
9486,CCCCCCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,-4.89,CCCCCCCCCCOc1ccc(C(C)=NO)c(O)c1
9487,CCCCCCCCCCOC1=CC(O)=C(C(CC)=NO)C=C1,-4.06,CCCCCCCCCCOc1ccc(C(CC)=NO)c(O)c1
9488,CCCCCCOC1=CC(O)=C(C(=NO)C2=CC=CC=C2)C=C1,-3.47,CCCCCCOc1ccc(C(=NO)c2ccccc2)c(O)c1
9489,CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OCC)=C1Cl,-4.7,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OCC)cc(OC)c1C2=O
9490,CCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-4.52,CCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
9491,O=C1NC(NC2=CC=CC=C2)=NC2=C1N=CN2,-4.12,O=c1[nH]c(Nc2ccccc2)nc2[nH]cnc12
9492,CC1=CC=C(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)C=C1,-3.15,Cc1ccc(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)cc1
9493,CNC1=NC2=C(C=C(C=C2)Cl)C(=[N+](C1)O)C3=CC=CC=C3,-3.39,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1
9494,CCC(C)CN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.79,CCC(C)CN(C)N=Nc1ccc(C(=O)O)cc1
9495,NS(=O)(=O)C1=NC2=C(C=C(O)C=C2)S1,-2.5,NS(=O)(=O)c1nc2ccc(O)cc2s1
9496,O=C(C1=CC(F)=CC=C1)N(O)C1=CC=CC=C1,-2.6,O=C(c1cccc(F)c1)N(O)c1ccccc1
9497,O=C(NO)C1=C(N=CC2=CC=CC=N2)C=CC=C1,-3.21,O=C(NO)c1ccccc1N=Cc1ccccn1
9498,CC1=C(N(O)C(=O)C2=CC(F)=CC=C2)C=CC=C1,-2.53,Cc1ccccc1N(O)C(=O)c1cccc(F)c1
9499,CC1=CC=CC(N(O)C(=O)CCC2=CC=CC=C2)=C1,-3.41,Cc1cccc(N(O)C(=O)CCc2ccccc2)c1
9500,CC1=C(N(O)C(=O)CCC2=CC=CC=C2)C=CC=C1,-2.79,Cc1ccccc1N(O)C(=O)CCc1ccccc1
9501,CCCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,-4.7,CCCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
9502,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,-2.63,CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O
9503,O=S1(=O)OC2(C3=C(C=CC(O)=C3)OC3=C2C=C(O)C=C3)C2=C1C=CC=C2,-3.5,O=S1(=O)OC2(c3cc(O)ccc3Oc3ccc(O)cc32)c2ccccc21
9504,COC1=CC(OC)=CC(C(=O)N(O)C2=CC=CC=C2)=C1,-3.1,COc1cc(OC)cc(C(=O)N(O)c2ccccc2)c1
9505,CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1,-4.47,Cc1cccc(N(O)C(=O)c2ccc(Cl)cc2Cl)c1
9506,CC1=C(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC=C1,-4.17,Cc1ccccc1N(O)C(=O)c1ccc(Cl)cc1Cl
9507,COC1=CC(OC)=CC(C(=O)N(O)C2=C(C)C=CC=C2)=C1,-3.65,COc1cc(OC)cc(C(=O)N(O)c2ccccc2C)c1
9508,COC1=CC(OC)=CC(C(=O)N(O)C2=CC(C)=CC=C2)=C1,-3.61,COc1cc(OC)cc(C(=O)N(O)c2cccc(C)c2)c1
9509,N=C(N)NN=CC1=C2C=CC=CC2=CC=C1O,-2.46,N=C(N)NN=Cc1c(O)ccc2ccccc12
9510,CC(=O)NC1=CC=C(OP(O)(=O)O)C=C1,0.13,CC(=O)Nc1ccc(OP(=O)(O)O)cc1
9511,CN(O)C(=O)C1CCCCCC1,-1.45,CN(O)C(=O)C1CCCCCC1
9512,O=C(C1CC1)N(O)C1CCCCC1,-2.04,O=C(C1CC1)N(O)C1CCCCC1
9513,O=C(C1CCC1)N(O)C1CCCCC1,-2.7,O=C(C1CCC1)N(O)C1CCCCC1
9514,O=C(C1CCCC1)N(O)C1CCCCC1,-3.16,O=C(C1CCCC1)N(O)C1CCCCC1
9515,CCN(C)N=NC1=CC=C(C(=O)O)C=C1,-0.42,CCN(C)N=Nc1ccc(C(=O)O)cc1
9516,CCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.43,CCCN(C)N=Nc1ccc(C(=O)O)cc1
9517,CCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.81,CCCCN(C)N=Nc1ccc(C(=O)O)cc1
9518,CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.37,CCCCCN(C)N=Nc1ccc(C(=O)O)cc1
9519,CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.52,CCCCCCN(C)N=Nc1ccc(C(=O)O)cc1
9520,CCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.39,CCCCCCCN(C)N=Nc1ccc(C(=O)O)cc1
9521,O=C(C1=CC2=C(C=CC=C2)C=C1)N(O)C1=CC=C(Cl)C=C1,-5.47,O=C(c1ccc2ccccc2c1)N(O)c1ccc(Cl)cc1
9522,CC(C)CNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-2.05,CC(C)CNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1
9523,CCCCNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-2.21,CCCCNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1
9524,CC(C)CCNCC1=CC=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.5,CC(C)CCNCc1cccc(C(=O)c2csc(S(N)(=O)=O)c2)c1
9525,CC(C)CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.42,CC(C)CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O
9526,CC(C)(C)NCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.98,CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
9527,CCCCNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-1.68,CCCCNCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1
9528,NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,-1.52,NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1
9529,CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.56,CC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1
9530,CCC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.33,CCC(C)NCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1
9531,NS(=O)(=O)C1=CC(C(=O)C2=CC(CN3CCOCC3)=CC=C2)=CS1,-1.92,NS(=O)(=O)c1cc(C(=O)c2cccc(CN3CCOCC3)c2)cs1
9532,CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,-1.85,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1
9533,CCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.04,CCNCc1cc2cc(S(N)(=O)=O)oc2s1
9534,CC(C)CNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-1.33,CC(C)CNCc1cc2cc(S(N)(=O)=O)oc2s1
9535,CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-0.92,CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1
9536,COC1=C(OC)C=C(CCNC(=O)CNC2=CC(C(N)=O)=CC=C2)C=C1,-2.69,COc1ccc(CCNC(=O)CNc2cccc(C(N)=O)c2)cc1OC
9537,OP(=O)(O)OCN1C(=O)NC(C2=CC=CC=C2)(C2=CC=CC=C2)C1=O,-0.43,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
9538,NS(=O)(=O)C1=CC2=C(O1)SC(CNCC1=CC=CC=N1)=C2,-1.33,NS(=O)(=O)c1cc2cc(CNCc3ccccn3)sc2o1
9539,CN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.09,CN(CCO)C(=O)COC(=O)c1ccccc1
9540,CC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,-2.92,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1
9541,O=C1NC(=O)N(CC2=C(Cl)C=C(Cl)C=C2)C=C1F,-3.94,O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2Cl)cc1F
9542,CNC1=C(NC2=C3C=CC=CC3=NC3=C2C=CC=C3)C=CC(NS(C)(=O)=O)=C1,-2.94,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
9543,CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,-2.33,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
9544,NC(C(=O)O)C1=CC=C(O)C=C1,-0.53,NC(C(=O)O)c1ccc(O)cc1
9545,NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)CCC2O,-1.65,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O
9546,O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,-2.8,O=C(C(=O)c1ccccc1)c1ccccc1
9547,CC(=O)NC(CC(C)C)C(=O)O,-1.13,CC(=O)NC(CC(C)C)C(=O)O
9548,NC(CSSCC(N)C(=O)O)C(=O)O,-3.31,NC(CSSCC(N)C(=O)O)C(=O)O
9549,COC1=C(CC(C)NC(C)CC2=C(OC)C=CC=C2)C=CC=C1,-2.0,COc1ccccc1CC(C)NC(C)Cc1ccccc1OC
9550,CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2C(O)C=CC3C1C5,-2.22,CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)C=CC3C1C5
9551,CCOC1=C2OC3C(O)C=CC4C5CC(=C2C43CCN5C)C=C1,-0.82,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
9552,O=S(=O)(NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-2.48,O=S(=O)(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1
9553,CC1=CSC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-2.91,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1
9554,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,-0.3,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2
9555,COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,-3.0,COc1cccc(CC(C)NC(C)Cc2ccccc2OC)c1
9556,COC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.0,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341
9557,CCSC(=S)NC(CC(=O)O)C(=O)O,-1.38,CCSC(=S)NC(CC(=O)O)C(=O)O
9558,CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O,-1.69,CC(C)C(O)(CCC(C)(O)C(=O)O)C(=O)O
9559,CC(SC(=S)SC(C)C(=O)O)C(=O)O,-1.41,CC(SC(=S)SC(C)C(=O)O)C(=O)O
9560,O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-1.24,O=C(O)CC(CSC(=O)O)c1ccccc1
9561,CC1=NC=C(N1CCO)[N+](=O)[O-],-1.21,Cc1ncc([N+](=O)[O-])n1CCO
9562,CCNC1=NC(Cl)=NC(NC(C)C)=N1,-3.76,CCNc1nc(Cl)nc(NC(C)C)n1
9563,ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,-5.9,ON=C(C(=NO)c1ccccc1)c1ccccc1
9564,NC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.32,NC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
9565,CNC1CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.41,CNC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
9566,CC1(N)CN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.62,CC1(N)CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1
9567,CC1(N)CN(C2=C(Cl)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.33,CC1(N)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
9568,CC1(N)CN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C(N)=C2F)C1,-4.38,CC1(N)CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
9569,C1=CC=C(CNC2=NC=NC3=C2N=CN3)C=C1,-3.6,c1ccc(CNc2ncnc3[nH]cnc23)cc1
