ID,InChIKey,SMILES,LogS,SD,Group,sample_weight
E-1268,JCLHQFUTFHUXNN-UHFFFAOYSA-N,c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66,0.1149999999999999,G3,0.8
E-1273,BLFLLBZGZJTVJG-UHFFFAOYSA-N,O=C(OCC)c(ccc(N)c1)c1,-2.32,0.1794446499620426,G5,1.0
E-1274,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,O=C(Oc(c(ccc1)C(=O)O)c1)C,-1.72,0.0685996885019528,G5,1.0
E-1280,CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99,0.0887733203164103,G5,1.0
E-1289,XEYBRNLFEZDVAW-UHFFFAOYSA-N,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47,0.0,G1,0.6
G-14,QCKHVNQHBOGZER-UHFFFAOYSA-N,Brc1cc(Br)c(Br)cc1Br,-6.98,0.0065499999999998,G3,0.8
G-26,DDMOUSALMHHKOS-UHFFFAOYSA-N,FC(F)(Cl)C(F)(F)Cl,-2.74,0.1893999999999998,G3,0.8
G-56,WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC12CCC(CC1)C(C)(C)O2,-1.74,0.0906687377214438,G5,1.0
G-92,NHPPIJMARIVBGU-UHFFFAOYSA-N,Ic1cccc2ccccc12,-4.55,0.0,G1,0.6
G-150,RULKYXXCCZZKDZ-UHFFFAOYSA-N,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,0.0,G1,0.6
G-151,VGVRPFIJEJYOFN-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,0.4517999999999997,G3,0.8
G-154,HSQFVBWFPBKHEB-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1Cl,-2.67,0.0,G1,0.6
G-156,KEWNKZNZRIAIAK-UHFFFAOYSA-N,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,0.0,G1,0.6
G-158,WWGQHTJIFOQAOC-UHFFFAOYSA-N,Oc1cc(Cl)cc(Cl)c1Cl,-2.67,0.0,G1,0.6
G-184,HOLHYSJJBXSLMV-UHFFFAOYSA-N,Oc1c(Cl)cccc1Cl,-1.79,0.0716999999999999,G3,0.8
G-195,QSSXJPIWXQTSIX-UHFFFAOYSA-N,Cc1ccccc1Br,-2.23,0.0,G1,0.6
G-281,FFGKFDRZZAJYCH-UHFFFAOYSA-N,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.301,0.0,G1,0.6
G-284,OLWXRKNZPGNRLT-UHFFFAOYSA-N,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.886,0.2069999999999998,G3,0.8
G-339,HHLXJTDUHFBYAU-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,0.0331999999999998,G3,0.8
G-367,WIDMDEHGDAFXAJ-UHFFFAOYSA-N,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59,0.0,G1,0.6
G-374,PQSUYGKTWSAVDQ-UHFFFAOYSA-N,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85,0.0,G1,0.6
G-401,MPHPHYZQRGLTBO-UHFFFAOYSA-N,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-3.5380000000000003,0.0,G1,0.6
G-407,KRTSDMXIXPKRQR-UHFFFAOYSA-N,CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999,0.0,G1,0.6
G-476,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)Oc1cccc2ccccc12,-3.224,0.3888840423571015,G5,1.0
G-493,MBDMKWJEKDHRRP-UHFFFAOYSA-N,CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.5760000000000005,0.0,G1,0.6
G-502,XCKRRIQXHFBKKB-UHFFFAOYSA-N,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53,0.0,G1,0.6
G-523,ITRJWOMZKQRYTA-UHFFFAOYSA-N,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.21,0.1290348790056394,G5,1.0
G-524,DEKWZWCFHUABHE-UHFFFAOYSA-N,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-5.839,0.0,G1,0.6
G-525,SJNIEBAPMPLYAB-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001,0.0,G1,0.6
G-546,HYPRUQJUBWRVEM-UHFFFAOYSA-N,O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349,0.3554999999999999,G3,0.8
G-554,MQJKPEGWNLWLTK-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094,0.1798507035169881,G5,1.0
G-584,NFDFQCUYFHCNBW-UHFFFAOYSA-N,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,0.0,G1,0.6
G-600,RWXKUYSKUSXRGL-UHFFFAOYSA-N,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523,0.0,G1,0.6
G-640,PTFJIKYUEPWBMS-UHFFFAOYSA-N,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-6.124,0.0721237978910029,G5,1.0
G-686,RFHAOTPXVQNOHP-UHFFFAOYSA-N,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-1.8,0.0,G1,0.6
G-690,WXURHACBFYSXBI-UHFFFAOYSA-N,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,0.0,G1,0.6
G-707,DOIBQIDXMYSSJY-UHFFFAOYSA-N,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,0.0,G1,0.6
G-731,JZUFKLXOESDKRF-UHFFFAOYSA-N,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-2.63,0.0231136804127387,G5,1.0
G-732,JYGXADMDTFJGBT-UHFFFAOYSA-N,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09,0.1003431612019474,G5,1.0
G-743,SNHMUERNLJLMHN-UHFFFAOYSA-N,Ic1ccccc1,-3.01,0.1169855071745593,G5,1.0
G-771,HSMPDPBYAYSOBC-UHFFFAOYSA-N,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.0210000000000004,0.3196322574459594,G5,1.0
G-790,TVDYTVXARUOWKL-UHFFFAOYSA-N,c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899,0.0,G1,0.6
G-823,IJXHLVMUNBOGRR-UHFFFAOYSA-N,CCCCCCCCC(=O)OC,-3.38,0.2481999999999999,G3,0.8
G-824,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,CCCCCCCC(=O)OC,-3.17,0.1102165756999999,G3,0.8
G-832,LXCFILQKKLGQFO-UHFFFAOYSA-N,COC(=O)c1ccc(O)cc1,-1.827,0.0859293376344205,G5,1.0
G-837,SCWKRWCUMCMVPW-UHFFFAOYSA-N,c1ccccc1(OC(=O)NC),-1.803,0.0,G1,0.6
G-838,DSRNRYQBBJQVCW-UHFFFAOYSA-N,COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564,0.0212383824452073,G5,1.0
G-864,NQDJXKOVJZTUJA-UHFFFAOYSA-N,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,-3.19,0.0,G1,0.6
G-867,HYIMSNHJOBLJNT-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76,0.1143095213298815,G5,1.0
G-877,NXFQHRVNIOXGAQ-UHFFFAOYSA-N,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38,0.0450000000000001,G3,0.8
G-885,GYRPICHNIDQFOD-UHFFFAOYSA-N,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.57,0.0,G1,0.6
G-906,KZAUOCCYDRDERY-UHFFFAOYSA-N,CNC(=O)ON=C(SC)C(=O)N(C)C,0.106,0.0,G1,0.6
G-907,ADIMAYPTOBDMTL-UHFFFAOYSA-N,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-3.952,0.014,G3,0.8
G-923,GWQSENYKCGJTRI-UHFFFAOYSA-N,Clc1ccc(I)cc1,-4.03,0.2425585839888309,G5,1.0
G-958,ATROHALUCMTWTB-UHFFFAOYSA-N,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862,0.0,G1,0.6
G-978,OIGNJSKKLXVSLS-UHFFFAOYSA-N,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-3.18,0.0521416340365355,G5,1.0
G-991,BZNDWPRGXNILMS-UHFFFAOYSA-N,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408,0.0,G1,0.6
G-1020,DHTZKRIZYPAKLO-UHFFFAOYSA-N,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,0.0,G1,0.6
G-1023,YGOGAACPYALXRT-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-2.696,0.0,G1,0.6
G-1024,SVFKQHLOBRUZGV-UHFFFAOYSA-N,CCN2c1ncccc1N(C)C(=O)c3cccnc23 ,-2.62,0.0,G1,0.6
G-1027,NBFQYHKHPBMJJV-UHFFFAOYSA-N,CCCOC(=O)c1ccc(N)cc1,-2.452,0.0869206662550524,G5,1.0
G-1031,BBMMISOHGVCAMY-UHFFFAOYSA-N,O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.672,0.0,G1,0.6
G-1032,COGWTYZJZRNZQG-UHFFFAOYSA-N,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928,0.0,G1,0.6
G-1033,YSEMEGXOKULCML-UHFFFAOYSA-N,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114,0.0,G1,0.6
G-1034,KDDQDUIBYASSFC-UHFFFAOYSA-N,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207,0.0,G1,0.6
G-1035,UDDMNBYVRLYNKY-UHFFFAOYSA-N,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.553999999999999,0.0,G1,0.6
G-1036,YNARWAUTTJJADX-UHFFFAOYSA-N,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-4.634,0.0,G1,0.6
G-1037,ZSLBEMKAJDJVND-UHFFFAOYSA-N,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706,0.0,G1,0.6
G-1038,IUMRYNUBZSCOQG-UHFFFAOYSA-N,CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,-4.749,0.0,G1,0.6
G-1039,ISMYLNZMKJLINI-UHFFFAOYSA-N,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,-2.86,0.0,G1,0.6
G-1041,ZLVJUFHIMOUPMS-UHFFFAOYSA-N,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-4.871,0.0,G1,0.6
G-1042,PVVKNINYCJVIFZ-UHFFFAOYSA-N,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-5.153,0.0,G1,0.6
G-1043,ZSFUDSWIVAQKEN-UHFFFAOYSA-N,CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-5.36,0.0,G1,0.6
G-1044,MUKSMBAVCDPKRC-UHFFFAOYSA-N,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043,0.0,G1,0.6
G-1045,QIBWCUCLHZVYNL-UHFFFAOYSA-N,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324,0.0,G1,0.6
G-1046,RSPPUQXSQYBMEE-UHFFFAOYSA-N,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36,0.0,G1,0.6
G-1048,MRBRHCRUXKHKKI-UHFFFAOYSA-N,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.68,0.0,G1,0.6
G-1056,PRLMFHYBTOQSLN-UHFFFAOYSA-N,CSc1nc(nc(n1)N(C)C)N(C)C,-2.676,0.0,G1,0.6
G-1058,XKLZIVIOZDNKEQ-UHFFFAOYSA-N,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981,0.0,G1,0.6
G-1060,VZPIPJKBIZCCCK-UHFFFAOYSA-N,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84,0.0,G1,0.6
G-1069,FDDDEECHVMSUSB-UHFFFAOYSA-N,Nc1ccc(cc1)S(N)(=O)=O,-1.34,0.0104999999999999,G3,0.8
G-1078,MUMGGOZAMZWBJJ-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02,0.2010441493801796,G5,1.0
G-1079,DJPZSBANTAQNFN-UHFFFAOYSA-N,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.184,0.0129999999999999,G3,0.8
G-1132,XEOXEBNPBKUGJH-UHFFFAOYSA-N,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19,0.0,G1,0.6
G-1141,FSCWZHGZWWDELK-UHFFFAOYSA-N,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-4.925,0.0583,G3,0.8
I-2,CUKXRHLWPSBCTI-UHFFFAOYSA-N,Brc1cc(C(O)=O)c(N)cc1,-3.07,0.0,G1,0.6
I-4,ZRBCISXJLHZOMS-UHFFFAOYSA-N,Oc1c(Br)cc(C(O)=O)c(O)c1,-2.62,0.0,G1,0.6
I-6,BZKPWHYZMXOIDC-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc(NC(=O)C)nn1,-2.44,0.0592309228547236,G5,1.0
I-9,KRMDCWKBEZIMAB-UHFFFAOYSA-N,CN(C)CC\C=C1\c2ccccc2CCc2ccccc12,-4.55,0.04705,G3,0.8
I-11,RKUNBYITZUJHSG-SPUOUPEWSA-N,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,-2.0,0.0,G1,0.6
I-13,KKKDZZRICRFGSD-UHFFFAOYSA-N,n1(Cc2ccccc2)cncc1,-2.26,0.0,G1,0.6
I-14,FSERHDPEOFYMMK-UHFFFAOYSA-N,Brc1cc2c(CN(C)C)c[nH]c2cc1,-4.06,0.0,G1,0.6
I-17,OGHNVEJMJSYVRP-UHFFFAOYSA-N,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-4.26,0.0,G1,0.6
I-18,XIURVHNZVLADCM-IUODEOHRSA-N,C1(=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(N12)=O)C(O)=O,-2.94,0.0,G1,0.6
I-19,SOYKEARSMXGVTM-HNNXBMFYSA-N,C([C@H](c1ccccn1)c1ccc(cc1)Cl)CN(C)C,-2.67,0.0,G1,0.6
I-20,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,c1c(Cl)ccc2Sc3ccccc3N(CCCN(C)C)c12,-5.07,0.0363941692521696,G5,1.0
I-21,RKWGIWYCVPQPMF-UHFFFAOYSA-N,Clc1ccc(S(=O)(NC(=O)NCCC)=O)cc1,-3.25,0.10975,G3,0.8
I-24,TZFWDZFKRBELIQ-UHFFFAOYSA-N,c1cc2c(cc1Cl)[nH]c(=O)o2,-2.66,0.0849999999999999,G3,0.8
I-27,QMLVECGLEOSESV-RYUDHWBXSA-N,C[N@]1C[C@@H]2C[C@H]1CN2c1c(cc2c(n(cc(C(=O)O)c2=O)C2CC2)c1)F,-2.9,0.0,G1,0.6
I-28,MEZLKOACVSPNER-GFCCVEGCSA-N,C[C@H](CC1=CC=CC=C1)N(C)CC#C,-2.51,0.0,G1,0.6
I-33,HSUGRBWQSSZJOP-RTWAWAEBSA-N,O=C1[C@H](OC(C)=O)[C@H](c2ccc(OC)cc2)Sc2ccccc2N1CCN(C)C,-3.16,0.1049500000000001,G3,0.8
I-34,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccccc1,-2.95,0.0,G1,0.6
I-37,XUFQPHANEAPEMJ-UHFFFAOYSA-N,N\C(CCSCc1csc(\N=C(\N)N)n1)=N\S(=O)(N)=O,-2.65,0.165,G3,0.8
I-42,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,O=C(NC1CCCCC1)NS(=O)(c1ccc(CCNC(c2cnc(cn2)C)=O)cc1)=O,-5.49,0.0,G1,0.6
I-45,DMDGGSIALPNSEE-UHFFFAOYSA-N,S1(=O)(=O)NCNc2c1cc(S(=O)(N)=O)c(c2)C(F)(F)F,-2.97,0.0365499999999998,G3,0.8
I-54,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,CCn1cc(c(=O)c2ccc(nc12)C)C(=O)O,-3.61,0.2058320836669218,G5,1.0
I-55,UZHSEJADLWPNLE-GRGSLBFTSA-N,O[C@]1([C@H](N(CC=C)CC2)C3)[C@@]42C5=C3C=CC(O)=C5O[C@H]4C(CC1)=O,-2.9,0.0,G1,0.6
I-56,CMWTZPSULFXXJA-VIFPVBQESA-N,O=C(O)[C@@H](C)c1ccc2cc(ccc2c1)OC,-4.5,0.0,G1,0.6
I-60,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,N(CC\C=C1\c2c(CCc3c1cccc3)cccc2)C,-4.02,0.0,G1,0.6
I-62,JLGOGFIHBRJQHY-PXOLEDIWSA-N,OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1,-3.09,0.0,G1,0.6
I-65,QPFYXYFORQJZEC-FOCLMDBBSA-N,c1ccc(cc1)\N=N\c1c(nc(cc1)N)N,-4.19,0.0,G1,0.6
I-66,DDBREPKUVSBGFI-UHFFFAOYSA-N,C1(NC(C(c2ccccc2)(C(=O)N1)CC)=O)=O,-2.29,0.0956697318904992,G5,1.0
I-70,JZQKKSLKJUAGIC-UHFFFAOYSA-N,CC(C)NCC(O)COc1cccc2[nH]ccc12,-3.79,0.0946337971105226,G5,1.0
I-72,MFDFERRIHVXMIY-UHFFFAOYSA-N,Nc1ccc(C(OCCN(CC)CC)=O)cc1,-1.72,0.3163883323939112,G5,1.0
I-74,LOUPRKONTZGTKE-LFDRZELQSA-N,[H]C1(CN2CCC1C[C@@]2([H])[C@H](O)C1=CC=NC2=C1C=C(OC)C=C2)C=C,-2.79,0.0,G1,0.6
I-75,VMXUWOKSQNHOCA-UKTHLTGXSA-N,S(Cc1oc(CN(C)C)cc1)CCN\C(NC)=C\N(=O)=O,-2.5,0.0,G1,0.6
I-76,XBHBWNFJWIASRO-UHFFFAOYSA-N,C1CN(CCN1)c1c(cc2c(n(cc(C(=O)O)c2=O)c2ccc(cc2)F)c1)F,-3.13,0.0050000000000001,G3,0.8
I-77,DZZWHBIBMUVIIW-DTORHVGOSA-N,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(=O)C(=CN2C2CC2)C(O)=O)C(N)=C1F,-3.37,0.0,G1,0.6
I-79,ASWVTGNCAZCNNR-UHFFFAOYSA-N,S(=O)(=O)(Nc1nc(C)cc(n1)C)c1ccc(N)cc1,-2.73,0.23075,G3,0.8
I-80,NCEXYHBECQHGNR-QZQOTICOSA-N,C(=O)(O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(Nc1ccccn1)=O,-6.14,0.0,G1,0.6
I-83,MLKXDPUZXIRXEP-RQZCQDPDSA-N,CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C\c1ccc(cc1)S(C)=O,-4.5,0.4099999999999999,G3,0.8
I-84,GKCBAIGFKIBETG-UHFFFAOYSA-N,C(c1ccc(cc1)NCCCC)(=O)OCCN(C)C,-3.01,0.0,G1,0.6
I-85,OFVLGDICTFRJMM-WESIUVDSSA-N,OC1=C(C(C2=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]3N(C)C)=O)(O)[C@@]3([H])C[C@]2([H])[C@@]4(O)C)=O)C4=CC=C1,-2.93,0.0,G1,0.6
I-86,MGSRCZKZVOBKFT-UHFFFAOYSA-N,c1(cc(ccc1C(C)C)C)O,-2.19,0.0192218129134242,G5,1.0
I-94,PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-4.78,0.4505058884804455,G5,1.0
